Block,Primary Type,Location Description,Arrest,Domestic,Latitude,Longitude,Location,,,,
068XX S LANGLEY AVE,CRIMINAL TRESPASS,RESIDENCE,TRUE,FALSE,41.77034468,-87.60830337,"(41.770344680790686, -87.60830336960338)",,,,
009XX W 35TH ST,CRIMINAL DAMAGE,ALLEY,FALSE,FALSE,41.83060484,-87.64876346,"(41.83060484490406, -87.64876346169366)",,,,
013XX S MICHIGAN AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.86561561,-87.62425891,"(41.86561561392124, -87.62425891004825)",,,,
038XX W ROOSEVELT RD,CRIMINAL DAMAGE,GAS STATION,FALSE,FALSE,41.86612474,-87.72034198,"(41.86612474118559, -87.72034198208817)",,,,
001XX E CHICAGO AVE,THEFT,DEPARTMENT STORE,FALSE,FALSE,41.89661035,-87.62490787,"(41.89661034524398, -87.62490786919656)",,,,
026XX W 44TH ST,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,FALSE,41.81367813,-87.69104474,"(41.813678134616936, -87.69104474490979)",,,,
0000X E CHICAGO AVE,THEFT,RESTAURANT,FALSE,FALSE,41.89679256,-87.62775981,"(41.896792558131594, -87.62775981000189)",,,,
004XX S KILBOURN AVE,THEFT,STREET,FALSE,FALSE,41.87501782,-87.737878,"(41.8750178224843, -87.73787799965596)",,,,
062XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.99426463,-87.70180586,"(41.99426462556621, -87.7018058620898)",,,,
030XX S DRAKE AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.83832304,-87.71326063,"(41.83832303520319, -87.71326062563708)",,,,
030XX W LAWRENCE AVE,CRIMINAL DAMAGE,OTHER,FALSE,FALSE,41.96858459,-87.70584338,"(41.96858459334494, -87.70584338021168)",,,,
049XX N KEDZIE AVE,BATTERY,SIDEWALK,FALSE,FALSE,41.97160903,-87.70841726,"(41.97160902568824, -87.70841725686904)",,,,
049XX W DAKIN ST,THEFT,STREET,FALSE,FALSE,41.95253353,-87.75112681,"(41.95253352854379, -87.75112681386213)",,,,
037XX W ROOSEVELT RD,NARCOTICS,OTHER,TRUE,FALSE,41.86614024,-87.71913398,"(41.86614024119409, -87.71913397775604)",,,,
003XX S CENTRAL AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.87644844,-87.7645777,"(41.876448442155706, -87.76457770448893)",,,,
005XX W JACKSON BLVD,THEFT,OTHER,FALSE,FALSE,41.87815242,-87.63971522,"(41.87815242115329, -87.63971521707823)",,,,
049XX W MELROSE ST,NARCOTICS,ALLEY,TRUE,FALSE,41.93956937,-87.75157555,"(41.939569369069844, -87.75157555156497)",,,,
039XX W CORNELIA AVE,THEFT,STREET,FALSE,FALSE,41.94446523,-87.72564983,"(41.94446523424368, -87.72564982578467)",,,,
071XX S WESTERN AVE,CRIMINAL TRESPASS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,41.76441622,-87.68338425,"(41.764416215416375, -87.68338425007907)",,,,
016XX S LAWNDALE AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.85855903,-87.71781527,"(41.85855903266146, -87.71781527062913)",,,,
063XX W 56TH ST,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.79042649,-87.78032202,"(41.79042648873799, -87.78032201535329)",,,,
049XX N DRAKE AVE,THEFT,APARTMENT,FALSE,FALSE,41.97046689,-87.716945,"(41.97046688803591, -87.71694500179053)",,,,
007XX E 47TH ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.8094056,-87.60767601,"(41.8094056031439, -87.60767600798634)",,,,
032XX W LAKE ST,DECEPTIVE PRACTICE,CTA PLATFORM,TRUE,FALSE,41.88425534,-87.70649294,"(41.884255341855805, -87.70649294192592)",,,,
012XX S WABASH AVE,THEFT,GROCERY FOOD STORE,TRUE,FALSE,41.86670735,-87.62596135,"(41.86670734664542, -87.62596135272415)",,,,
094XX S ASHLAND AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.72285203,-87.66257183,"(41.722852028812966, -87.66257182986207)",,,,
058XX S CALUMET AVE,BURGLARY,OTHER,FALSE,FALSE,41.78813099,-87.61758542,"(41.788130994759314, -87.61758541943465)",,,,
036XX N LAVERGNE AVE,THEFT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,41.94615976,-87.75187588,"(41.946159763544735, -87.75187587573402)",,,,
017XX N SHEFFIELD AVE,DECEPTIVE PRACTICE,DRUG STORE,FALSE,FALSE,41.91213051,-87.65330471,"(41.9121305144617, -87.65330470501647)",,,,
049XX S KILDARE AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.80333159,-87.73095004,"(41.80333158736709, -87.73095004338674)",,,,
048XX W ADAMS ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.87847982,-87.74562684,"(41.87847981978105, -87.74562683712938)",,,,
005XX W 43RD PL,CRIMINAL DAMAGE,RESIDENCE,TRUE,FALSE,41.81547525,-87.6399994,"(41.815475254437416, -87.63999940044822)",,,,
033XX N KEDVALE AVE,NARCOTICS,STREET,TRUE,FALSE,41.94254866,-87.73064489,"(41.94254865626686, -87.73064489113234)",,,,
051XX W MADISON ST,CRIMINAL TRESPASS,GAS STATION,TRUE,FALSE,41.88028731,-87.75299121,"(41.880287312598576, -87.7529912112948)",,,,
019XX N SAWYER AVE,OTHER OFFENSE,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,41.91574139,-87.70876417,"(41.91574138636829, -87.70876417132502)",,,,
035XX W FULLERTON AVE,BATTERY,BAR OR TAVERN,FALSE,FALSE,41.92451229,-87.7154216,"(41.92451228644084, -87.71542159909869)",,,,
004XX W 44TH PL,WEAPONS VIOLATION,RESIDENCE-GARAGE,TRUE,FALSE,41.81347342,-87.63752289,"(41.81347342498079, -87.63752289181996)",,,,
048XX W VAN BUREN ST,BATTERY,APARTMENT,TRUE,TRUE,41.87486181,-87.74541397,"(41.87486180682064, -87.74541397407258)",,,,
008XX N LAVERGNE AVE,NARCOTICS,STREET,TRUE,FALSE,41.89506101,-87.75056189,"(41.895061010780765, -87.75056188734045)",,,,
115XX S STATE ST,PUBLIC PEACE VIOLATION,STREET,TRUE,FALSE,41.68363099,-87.62298772,"(41.68363099313678, -87.62298772456455)",,,,
068XX S CRANDON AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.77151037,-87.57007341,"(41.77151036648726, -87.57007341439592)",,,,
130XX S BALTIMORE AVE,NARCOTICS,STREET,TRUE,FALSE,41.65897224,-87.54698764,"(41.658972237339526, -87.54698764319949)",,,,
036XX W 19TH ST,NARCOTICS,STREET,TRUE,FALSE,41.85518091,-87.71731542,"(41.855180913771974, -87.71731541532112)",,,,
026XX N LAMON AVE,OTHER OFFENSE,STREET,FALSE,FALSE,41.92868966,-87.74909832,"(41.92868966196996, -87.74909832138383)",,,,
018XX W 64TH ST,BATTERY,APARTMENT,TRUE,TRUE,41.77745012,-87.67110645,"(41.777450121518854, -87.67110644639963)",,,,
0000X W ILLINOIS ST,THEFT,BAR OR TAVERN,FALSE,FALSE,41.89093466,-87.63016747,"(41.890934660435846, -87.63016746855398)",,,,
016XX S AVERS AVE,DECEPTIVE PRACTICE,STREET,FALSE,FALSE,41.85731928,-87.72101708,"(41.85731927689529, -87.72101707626574)",,,,
041XX W 13TH ST,MOTOR VEHICLE THEFT,VACANT LOT/LAND,FALSE,FALSE,41.86440953,-87.72809358,"(41.864409529646416, -87.72809357820286)",,,,
072XX S SACRAMENTO AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.7624508,-87.69801427,"(41.762450798000415, -87.69801427383304)",,,,
055XX N SPAULDING AVE,DECEPTIVE PRACTICE,STREET,TRUE,FALSE,41.98265434,-87.71143187,"(41.98265434343085, -87.71143186733985)",,,,
047XX N CENTRAL PARK AVE,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,FALSE,41.96701246,-87.71806672,"(41.96701246102411, -87.71806671916534)",,,,
075XX S STONY ISLAND AVE,THEFT,GROCERY FOOD STORE,TRUE,FALSE,41.75775813,-87.58626753,"(41.7577581264113, -87.58626753369315)",,,,
031XX W MONTROSE AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.9610886,-87.70606032,"(41.96108860409686, -87.70606032454901)",,,,
048XX W DIVERSEY AVE,ASSAULT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.93163543,-87.74718246,"(41.93163542926174, -87.74718246401909)",,,,
020XX S MICHIGAN AVE,THEFT,STREET,FALSE,FALSE,41.85536712,-87.62402341,"(41.855367123414105, -87.62402341192707)",,,,
051XX S WESTERN BLVD,CRIMINAL DAMAGE,ALLEY,FALSE,FALSE,41.80049611,-87.6835039,"(41.80049610581295, -87.68350389893106)",,,,
0000X W ILLINOIS ST,CRIMINAL TRESPASS,CONSTRUCTION SITE,FALSE,FALSE,41.89071448,-87.63095951,"(41.89071448009483, -87.63095951289685)",,,,
034XX N LINCOLN AVE,SEX OFFENSE,SIDEWALK,FALSE,FALSE,41.94358715,-87.67155503,"(41.94358714955046, -87.67155503417736)",,,,
043XX N ALBANY AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.96021519,-87.70592182,"(41.9602151886762, -87.70592182320452)",,,,
043XX N ALBANY AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.96076687,-87.70593847,"(41.96076686577114, -87.70593847158517)",,,,
031XX W MONTROSE AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.96109097,-87.70599044,"(41.96109096647299, -87.70599044330774)",,,,
043XX N ALBANY AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.96081626,-87.70593799,"(41.96081625889211, -87.70593798704842)",,,,
043XX N ALBANY AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.96101662,-87.70594338,"(41.96101661561676, -87.70594337504862)",,,,
080XX S UNION AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.74806638,-87.64167432,"(41.748066375761425, -87.64167431814052)",,,,
014XX W FLOURNOY ST,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.87321784,-87.66321602,"(41.87321784439901, -87.66321601749183)",,,,
005XX N LEAMINGTON AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.89096797,-87.75408818,"(41.8909679742724, -87.75408817662255)",,,,
012XX N LOCKWOOD AVE,THEFT,STREET,FALSE,FALSE,41.90291345,-87.75841402,"(41.90291344647361, -87.75841401986722)",,,,
016XX S RACINE AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.85967199,-87.65662499,"(41.85967199221343, -87.65662499435363)",,,,
019XX N LINCOLN AVE,ASSAULT,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,41.91770126,-87.63772189,"(41.91770125654055, -87.63772188527419)",,,,
028XX S WABASH AVE,THEFT,STREET,FALSE,FALSE,41.8426505,-87.62540065,"(41.8426504997361, -87.6254006516503)",,,,
098XX S DAMEN AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.71503788,-87.67233354,"(41.7150378815861, -87.6723335435266)",,,,
093XX S RIDGELAND AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.72551596,-87.58132211,"(41.725515956369605, -87.58132210606124)",,,,
015XX N MILWAUKEE AVE,THEFT,SIDEWALK,FALSE,FALSE,41.90926589,-87.67550626,"(41.90926589433994, -87.67550626053168)",,,,
004XX E 32ND ST,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.83648664,-87.61695146,"(41.836486641093266, -87.61695146348674)",,,,
008XX W BUCKINGHAM PL,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.9425752,-87.65104054,"(41.94257520270243, -87.65104054063771)",,,,
037XX N ALBANY AVE,THEFT,STREET,FALSE,FALSE,41.94965762,-87.7053122,"(41.94965761572068, -87.70531220354073)",,,,
067XX S RHODES AVE,MOTOR VEHICLE THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.7718522,-87.61193397,"(41.771852198094194, -87.61193396792672)",,,,
043XX W OHIO ST,CRIMINAL DAMAGE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,41.89132255,-87.73493164,"(41.8913225497296, -87.7349316378552)",,,,
006XX N CLARK ST,THEFT,RESTAURANT,FALSE,FALSE,41.89250306,-87.63129985,"(41.89250305990079, -87.63129985196936)",,,,
034XX N ELAINE PL,THEFT,STREET,FALSE,FALSE,41.94457667,-87.6475125,"(41.94457666849655, -87.64751250033488)",,,,
039XX W BARRY AVE,THEFT,STREET,FALSE,FALSE,41.93715909,-87.72701292,"(41.93715909432273, -87.72701292199528)",,,,
051XX S LAWNDALE AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.7998089,-87.71614064,"(41.799808896131566, -87.7161406351584)",,,,
022XX N HOYNE AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.92189085,-87.68009464,"(41.92189084523827, -87.68009463937037)",,,,
003XX S CICERO AVE,BATTERY,STREET,FALSE,FALSE,41.87671356,-87.74529419,"(41.87671356356041, -87.74529418912846)",,,,
063XX S FAIRFIELD AVE,BATTERY,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,41.7782125,-87.69230066,"(41.77821250078085, -87.69230065855469)",,,,
008XX E 80TH ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.74935651,-87.60443521,"(41.74935651214575, -87.60443520754956)",,,,
058XX S FAIRFIELD AVE,WEAPONS VIOLATION,SIDEWALK,TRUE,FALSE,41.78801387,-87.69256971,"(41.78801387112971, -87.69256970772564)",,,,
019XX W MAYPOLE AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.88418709,-87.67612347,"(41.88418709343771, -87.67612346890431)",,,,
0000X W TERMINAL ST,THEFT,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,FALSE,FALSE,41.9788938,-87.90646758,"(41.978893800537726, -87.90646758438514)",,,,
070XX S DAMEN AVE,CRIMINAL TRESPASS,GAS STATION,TRUE,FALSE,41.76540933,-87.67369719,"(41.76540932888954, -87.67369719221817)",,,,
062XX S DR MARTIN LUTHER KING JR DR,NARCOTICS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,41.78163882,-87.61551641,"(41.78163882382947, -87.61551640940337)",,,,
012XX W GREENLEAF AVE,BATTERY,APARTMENT,FALSE,TRUE,42.01029782,-87.66149213,"(42.01029781607972, -87.6614921296712)",,,,
001XX W 109TH PL,ASSAULT,RESIDENCE,TRUE,TRUE,41.69517158,-87.62621107,"(41.69517157987015, -87.62621106865235)",,,,
051XX W BELMONT AVE,WEAPONS VIOLATION,STREET,TRUE,FALSE,41.93883769,-87.75449317,"(41.93883768668238, -87.75449317051134)",,,,
042XX S ASHLAND AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.81765067,-87.66533641,"(41.81765066769486, -87.66533640884832)",,,,
029XX S EMERALD AVE,DECEPTIVE PRACTICE,RESIDENCE,FALSE,FALSE,41.84121912,-87.64499882,"(41.841219116386114, -87.64499882208322)",,,,
118XX S HALSTED ST,NARCOTICS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,41.67901451,-87.64180289,"(41.679014509711536, -87.64180289462719)",,,,
056XX W BYRON ST,THEFT,RESIDENCE,FALSE,FALSE,41.95121978,-87.76718528,"(41.95121977571867, -87.76718528216794)",,,,
034XX W CHICAGO AVE,NARCOTICS,STREET,TRUE,FALSE,41.89538774,-87.71237104,"(41.89538774099867, -87.71237103521315)",,,,
095XX S STONY ISLAND AVE,DECEPTIVE PRACTICE,OTHER,FALSE,FALSE,41.72217178,-87.58528059,"(41.722171777693916, -87.58528059200233)",,,,
017XX W TOUHY AVE,PUBLIC PEACE VIOLATION,STREET,TRUE,FALSE,42.01275746,-87.67394415,"(42.012757461788844, -87.67394414853975)",,,,
037XX W ROOSEVELT RD,NARCOTICS,GAS STATION,TRUE,FALSE,41.86614024,-87.71913398,"(41.86614024119409, -87.71913397775604)",,,,
063XX S STONY ISLAND AVE,NARCOTICS,STREET,TRUE,FALSE,41.77895155,-87.58657521,"(41.778951554846344, -87.58657521487612)",,,,
030XX W WABANSIA AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.91209048,-87.70254307,"(41.91209048253337, -87.70254306746881)",,,,
0000X S HALSTED ST,THEFT,OTHER,TRUE,FALSE,41.8806167,-87.64747346,"(41.880616696864315, -87.64747345755698)",,,,
030XX W ROOSEVELT RD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.86655907,-87.70123963,"(41.86655906812755, -87.70123963206623)",,,,
006XX E 38TH PL,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.82473765,-87.6115644,"(41.8247376473845, -87.61156439734098)",,,,
053XX S MORGAN ST,NARCOTICS,STREET,TRUE,FALSE,41.79695056,-87.64993955,"(41.79695056423251, -87.64993955392391)",,,,
014XX W 47TH ST,NARCOTICS,SIDEWALK,TRUE,FALSE,41.80852767,-87.6623354,"(41.80852766638585, -87.66233540301805)",,,,
040XX W 26TH ST,THEFT,STREET,FALSE,FALSE,41.84412126,-87.72602408,"(41.84412126023575, -87.72602408123008)",,,,
032XX N WESTERN AVE,LIQUOR LAW VIOLATION,TAVERN/LIQUOR STORE,TRUE,FALSE,41.94096294,-87.68781354,"(41.940962936383244, -87.68781353939119)",,,,
026XX N HALSTED ST,THEFT,STREET,FALSE,FALSE,41.93003436,-87.64877446,"(41.930034360638, -87.64877445741529)",,,,
013XX W 68TH ST,NARCOTICS,STREET,TRUE,FALSE,41.77033186,-87.65891749,"(41.77033186471776, -87.65891748790557)",,,,
014XX W MORSE AVE,BATTERY,APARTMENT,TRUE,TRUE,42.00778348,-87.66655572,"(42.0077834827273, -87.66655571963392)",,,,
009XX W BELMONT AVE,CRIMINAL TRESPASS,RESTAURANT,TRUE,FALSE,41.93983509,-87.65173134,"(41.93983509035976, -87.65173134471527)",,,,
049XX W RACE AVE,THEFT,RESIDENCE,FALSE,FALSE,41.89055021,-87.74962595,"(41.89055020852537, -87.74962595315276)",,,,
079XX S BISHOP ST,BATTERY,STREET,TRUE,TRUE,41.74971988,-87.65993217,"(41.74971987855955, -87.65993216969595)",,,,
038XX W ROOSEVELT RD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.86612517,-87.72042275,"(41.866125172233986, -87.72042274645672)",,,,
022XX S KOLIN AVE,NARCOTICS,SIDEWALK,TRUE,FALSE,41.85114052,-87.73217541,"(41.85114051839007, -87.73217541256344)",,,,
013XX S INDEPENDENCE BLVD,NARCOTICS,SIDEWALK,TRUE,FALSE,41.86382423,-87.72018774,"(41.86382423162712, -87.72018774096169)",,,,
039XX N FREMONT ST,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,FALSE,41.9527989,-87.6522182,"(41.95279889784588, -87.65221820420346)",,,,
034XX W 79TH ST,BATTERY,APARTMENT,TRUE,TRUE,41.74952295,-87.70913568,"(41.74952295492681, -87.70913568370908)",,,,
059XX N LINCOLN AVE,ASSAULT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,TRUE,FALSE,41.98924781,-87.70522851,"(41.98924780681666, -87.70522850888105)",,,,
003XX S DEARBORN ST,BATTERY,STREET,TRUE,FALSE,41.87718786,-87.62912481,"(41.87718785646141, -87.6291248115398)",,,,
001XX N KEDZIE AVE,BATTERY,SIDEWALK,TRUE,FALSE,41.8842711,-87.70636426,"(41.88427110483629, -87.70636425620933)",,,,
033XX S LITUANICA AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.8339034,-87.648754,"(41.833903397155986, -87.64875399920932)",,,,
